"","GLOB_EFF0.1","CLUSTERING0.1","GLOB_EFF0.2","CLUSTERING0.2","GLOB_EFF0.3","CLUSTERING0.3","PH_BS","PH_BD","PH_CS","MST_LEAF","MST_DIAM","RAW_FC"
"sub-627852",0.884670964527762,0.530289828487572,1.76440570738363,0.525311187738984,3.03451616703896,0.543374407098637,0.881247165541709,1.3250665211,0.573607158579495,0.435,0.175879396984925,0.12623365520764
"sub-628248",0.744175708476964,0.547298570262293,1.44564281651713,0.57510707555251,2.36814996071164,0.613535818278342,0.899002562211055,1.2596412131,0.535397726860014,0.455,0.165829145728643,0.147656855850463
"sub-633847",0.896041122481373,0.466904518350341,1.70540838637698,0.496984624760357,2.86760390917452,0.536922293848512,0.910591637183417,1.0046319825,0.591785051892124,0.455,0.21608040201005,0.128940189199452
"sub-638049",0.86623758825893,0.504414537973598,1.73492911996815,0.536009688019893,2.84577973657435,0.563003760314848,0.836182356821608,1.2875465109,0.516671005080166,0.42,0.180904522613065,0.128687157616186
"sub-644044",1.18997240225147,0.388854657037932,2.15496347151303,0.435420555531439,3.46339744290249,0.480301137612433,0.715223629402513,1.047515663,0.497592383995266,0.425,0.170854271356784,0.106288405357521
"sub-645450",0.808577992556314,0.539093559501723,1.61878862603419,0.531425999662456,2.69834677509009,0.556686265641489,0.961666479337688,1.2882111823,0.567157230165996,0.37,0.185929648241206,0.138043910693148
"sub-645551",0.877138681096957,0.51776507640266,1.74172281338831,0.519208061825656,2.96706630490998,0.538840395824247,0.911607862713568,1.637909243,0.494041997041145,0.445,0.185929648241206,0.128833535086328
"sub-647858",0.757655738172816,0.567217880289745,1.53951799412252,0.550637438201119,2.67708628905449,0.56396364709086,0.958633006268844,1.2191591973,0.635351855713001,0.455,0.175879396984925,0.140531896628819
"sub-654350",0.885296060268085,0.494881191630216,1.72173986918242,0.514320199150092,2.90609602108275,0.542028566324404,0.892449007752764,1.2734418371,0.588977298811616,0.415,0.190954773869347,0.129245794201672
"sub-654754",0.988479279411408,0.454058581653891,1.85972548520185,0.466276393154611,3.04777677688289,0.511917733976096,0.868163072904523,1.346900639,0.551384022775358,0.405,0.180904522613065,0.121538739979794
"sub-656253",0.752575499636002,0.555074257425743,1.53450279094714,0.57379843339466,2.70311207401302,0.582852942750209,0.946381715490955,1.1857442659,0.59770522455514,0.42,0.266331658291457,0.138709459699364
"sub-656657",0.656695250881706,0.601883419258274,1.34237803650591,0.611268371381126,2.2540704954441,0.632648782264205,1.00584212365377,1.4844898914,0.603129738964233,0.395,0.190954773869347,0.158662242010207
"sub-657659",0.883365285163054,0.496430411422683,1.69885447895881,0.509800959323186,2.86163908030335,0.540145531965359,0.906660214192965,1.2429039387,0.635332583665506,0.405,0.180904522613065,0.130308844216685
"sub-660951",0.776291158450764,0.556040631078453,1.56964587261209,0.557171231254214,2.60436427500878,0.578131996059819,0.927832769206533,1.7051930232,0.550734853183238,0.44,0.165829145728643,0.140277397107704
"sub-663755",0.879047545731129,0.51425422483468,1.77477435685338,0.500820151209487,3.04378754053496,0.527934402739425,0.896507996775377,1.7075196551,0.519066419715051,0.41,0.185929648241206,0.126568281110763
"sub-664757",0.707463403007198,0.632118451025057,1.55418649241101,0.603539013495533,2.67385241917422,0.594902973967255,0.951920553199498,1.3446257773,0.551363308406125,0.405,0.185929648241206,0.143273523712895
"sub-665254",0.67456759152895,0.608885699373695,1.45677990713979,0.604245790704292,2.62629996710327,0.596258311796027,0.99730435100603,1.3078397608,0.583913312553715,0.42,0.201005025125628,0.146935784516221
"sub-667056",0.677319615064495,0.620029846474641,1.53404048010872,0.597946158991882,2.68561928839547,0.599993238941444,0.939096766373367,1.2859898543,0.592390287097017,0.435,0.231155778894472,0.141899175308597
"sub-668361",0.769650729843769,0.59586790783876,1.56466987100402,0.578190486010444,2.64887381137069,0.582023289049749,0.913039908336683,1.179729222,0.582796778011172,0.43,0.221105527638191,0.139873412647902
"sub-671855",0.841828422380294,0.493540587219344,1.56224418224462,0.5392356943996,2.59351811891309,0.56811196073669,0.921629004162814,1.3980502554,0.628347756451573,0.395,0.221105527638191,0.139109751027905
"sub-672756",0.849342118365123,0.514635180995475,1.64725625168302,0.52456808383422,2.83160433144482,0.555364237656675,0.903660148706533,1.5208457292,0.576232910500963,0.435,0.195979899497487,0.131778022504336
"sub-673455",0.765322206506989,0.587037224870677,1.53889230037788,0.577901683311571,2.57987370042473,0.583674814215941,0.896209379648241,1.4175863973,0.585220197207407,0.43,0.170854271356784,0.14316347359089
"sub-677766",0.783231491221875,0.574133537734872,1.55727700855192,0.572942406386619,2.61334976766018,0.599180851152032,0.8741683079201,1.159899302,0.571206547086226,0.425,0.170854271356784,0.138646770975879
"sub-677968",1.07078384523155,0.416978992011046,1.95637456574151,0.45406521420515,3.16895897541091,0.504464311086609,0.803418909129648,1.2687455646,0.5039566601948,0.42,0.261306532663317,0.116118893562962
"sub-679568",0.79734187327912,0.582349790728582,1.61310101521551,0.602998470885305,2.76126041234306,0.610821334731698,0.850402577884422,1.084132954,0.594565547413124,0.48,0.155778894472362,0.133505700320429
"sub-679770",0.956948934262536,0.504059688391486,1.83750990043809,0.49460076337342,3.0445258649875,0.524929372704435,0.844762348527136,1.259323555,0.563803011237449,0.445,0.21608040201005,0.122727390271266
"sub-680957",1.05372375573413,0.440835844686309,1.95132447735814,0.447031904608443,3.17514591093682,0.494235223470876,0.804595281606533,1.0307030884,0.605176935858049,0.39,0.21105527638191,0.116429892893991
"sub-683256",0.83397975245728,0.547467220749445,1.71476725901706,0.52614118895966,2.95368367158017,0.539601303868791,0.903725767099497,1.3321127409,0.529026976083354,0.42,0.14070351758794,0.12971041762455
"sub-687163",0.641514774326082,0.573881278538813,1.24922534794537,0.610814180859807,2.02649136609377,0.654971652506304,0.988311474125126,1.3253692164,0.607737010585838,0.42,0.180904522613065,0.167469832569353
