"","GLOB_EFF0.1","CLUSTERING0.1","GLOB_EFF0.2","CLUSTERING0.2","GLOB_EFF0.3","CLUSTERING0.3","PH_BS","PH_BD","PH_CS","MST_LEAF","MST_DIAM","RAW_FC"
"sub-116423",0.986681225208272,0.499200897714907,1.88349066920547,0.52220681209906,3.17264407618739,0.555462821812112,0.81431213888211,1.5907248396,0.582997000320339,0.415525114155251,0.165137614678899,0.118342020113352
"sub-116726",1.06012612071875,0.50686604665771,2.0591703792106,0.504594974645967,3.46708781166096,0.530520495199945,0.770312352236697,1.1945685212,0.488287641397614,0.36986301369863,0.224770642201835,0.109841742617477
"sub-117021",1.09190405991421,0.512881035878068,2.15578387679586,0.493114834061873,3.57805778405228,0.517970401691332,0.783253713763303,1.2958750837,0.485178455918987,0.442922374429224,0.165137614678899,0.108385994151627
"sub-117122",0.998173097449619,0.49701721493097,1.96937252369508,0.510749794764207,3.36641002504071,0.540084636552648,0.809944865755963,1.1951297462,0.5319652581734,0.420091324200913,0.169724770642202,0.115119794400782
"sub-117324",1.090044711647,0.521743593252814,2.13139893536452,0.522820520075833,3.69959274261951,0.536072864272814,0.726229990396789,1.3371547761,0.441407532125936,0.401826484018265,0.155963302752294,0.10494813158787
"sub-117930",1.24418077672557,0.425702527509405,2.33968849048705,0.453388770641509,3.87267384536046,0.497676118187821,0.707092204194037,1.0117677709,0.43404355347599,0.470319634703196,0.119266055045872,0.0985686970097646
"sub-118023",0.789226060132373,0.547580173130834,1.60360338394519,0.598371376011458,2.69956255657927,0.631340372284742,0.875219823415596,1.71567632,0.529016504521406,0.410958904109589,0.206422018348624,0.133565671667418
"sub-118124",1.15351581936862,0.479464867302457,2.24115156109456,0.494318261364644,3.78191032440569,0.522798978043365,0.698293077887156,0.9329452509,0.453254252657292,0.447488584474886,0.155963302752294,0.101703188824262
"sub-118225",0.762199516218914,0.579637828153457,1.60913514741872,0.622457816036765,2.82634487513741,0.631262474893787,0.851149345506881,1.4239939446,0.455115330113506,0.429223744292237,0.18348623853211,0.130579924463867
"sub-118528",0.922485697795383,0.550825471698113,1.95628176832432,0.546122006275986,3.41518645308966,0.559123743886647,0.82062440281055,1.2245915204,0.476412763360306,0.447488584474886,0.188073394495413,0.115110312092443
"sub-118730",1.12657071889706,0.484440619621343,2.17540214491724,0.488257332177706,3.63413137549642,0.513987753539992,0.759470887115138,1.4951426565,0.497181437709506,0.415525114155251,0.151376146788991,0.10681115408582
"sub-118831",0.845331062958922,0.548206563215467,1.72512340082267,0.553408585409253,2.96966296497229,0.576804488959534,0.863048934186239,1.3371403948,0.501559092223725,0.442922374429224,0.174311926605505,0.126736035135033
"sub-118932",0.903575415124562,0.557333152560757,1.85748049193918,0.544217080598163,3.25434949309906,0.55158341987667,0.879344412830275,1.1819735129,0.572989708640374,0.360730593607306,0.188073394495413,0.121059156880457
"sub-119025",0.927483744157191,0.534859193728651,1.87079837724527,0.570977034488277,3.19759835259829,0.589950286325593,0.799635182381651,1.1455898398,0.433921938688547,0.484018264840183,0.174311926605505,0.11759525869432
